StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,Consent,Age,Gender,Gender_3_TEXT,Race,Race_8_TEXT,Education,Party,Party_8_TEXT,PartyRep,PartyDem,PartyLean,PO,POLib,POCon,POLean,Voter1Dem,Voter1Sup,Voter1Fair,Voter1GovParty,Voter1Party,Election1Dem,Election1Sup,Election1Fair,Election1GovParty,Election1Party,ATTN,Compromise1Dem,Compromise1Sup,Compromise1Fair,Compromis1GovParty,Compromise1Party,ImportanceRank_1,ImportanceRank_2,ImportanceRank_3,ImportanceRank_4,ImportanceRank_5,ImportanceRank_6,ImportanceRank_7,ImportanceRank_8,ImportanceRank_9,ImportanceRank_10,ImportanceRank_DO,MC_MIP,MC_LIP,MC_Environment,MC_Abortion,MC_Unemployment,MC_Immigration,MC_Healthcare,MC_Education,MC_Gun,MC_Trade,MC_Inflation,MC_Democracy,FeelingTherm_1,FeelingTherm_2,Meta_Ingroup _1,Meta_Ingroup _2,Meta_Ingroup _3,Meta_Ingroup _4,Meta_Ingroup _5,Meta_Ingroup _DO,Meta_Outgroup _1,Meta_Outgroup _2,Meta_Outgroup _3,Meta_Outgroup _4,Meta_Outgroup _5,Meta_Outgroup _DO,Any_Else,BotCheck,Party,Inparty,Outparty,Group,VLoser,EWinner,CompromiseGov,CompromiseLeg,First,mip,lip,FL_77_DO,FL_83_DO,FL_107_DO,FL_73_DO,FL_112_DO,FL_120_DO,FL_115_DO,Voter1_DO,Election1_DO,Compromise1_DO,MOP_DO,MoralizedIdentity_DO
1/11/24 10:36,1/11/24 10:44,0,100,487,1,1/11/24 10:44,0.899999976,1,62,2,,1,,4,2,,,-4,,1,-4,,,-2,-3,-3,-1,-1,-3,-3,-3,0,0,3,-3,-3,-3,1,1,1,2,8,10,4,5,3,9,7,6,8|6|4|7|1|10|2|9|3|5,2,2,,,,,4,,,,0,,90,23,5,2,3,5,5,4|3|2|5|1,3,2,3,4,4,1|5|2|3|4,,Field of Dream,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,MOP,The environment,Illegal immigration,,FL_85,FL_108,,,MoralizedIdentity|FL_121,Election1|Compromise1|Voter1,Voter1|Voter1Sup|Voter1GovParty|Voter1Party|Voter1Fair|Voter1Dem,Election1N|Election1GovParty|Election1Party|ATTN|Election1Sup|Election1Dem|Election1Fair,Compromise1|Compromise1Fair|Compromise1Sup|Compromise1Party|Compromis1GovParty|Compromise1Dem,MC_Healthcare|MC_MIP|MC_Inflation|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:40,1/11/24 10:44,0,100,280,1,1/11/24 10:44,1,1,45,2,,1,,3,2,,,-4,,1,-4,,,3,2,2,-1,0,-2,-2,-1,1,0,3,-2,-2,-2,1,0,1,2,7,9,5,4,6,10,3,8,9|5|6|4|8|3|7|10|2|1,3,1,,,2,,3,,,,,,84,25,2,4,3,4,3,4|2|5|1|3,2,2,2,4,4,2|5|4|1|3,No,Jurassic Park,Democrat,Democrat,Republican,1,Republican,Republican,,,MOP,The environment,Free trade agreements,,FL_84,FL_108,,,MoralizedIdentity|FL_121,Compromise1|Election1|Voter1,Voter1|Voter1Party|Voter1Fair|Voter1Sup|Voter1GovParty|Voter1Dem,Election1|Election1Dem|Election1Fair|ATTN|Election1Party|Election1GovParty|Election1Sup,Compromise1N|Compromis1GovParty|Compromise1Dem|Compromise1Party|Compromise1Sup|Compromise1Fair,MC_Healthcare|MC_LIP|MC_Unemployment|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:40,1/11/24 10:44,0,100,255,1,1/11/24 10:44,1,1,34,1,,4,,5,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,0,0,3,-2,-2,-2,-1,0,9,4,5,6,1,7,8,10,3,2,2|5|6|3|7|8|1|4|10|9,4,0,4,,,,,,4,,,,80,2,4,4,4,4,4,4|3|2|5|1,1,1,1,4,4,3|1|5|4|2,,13 Going on 30,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,MOP,Health care,Free trade agreements,,FL_86,FL_108,,,FL_121|MoralizedIdentity,Voter1|Compromise1|Election1,Voter1|Voter1Party|Voter1Sup|Voter1GovParty|Voter1Dem|Voter1Fair,Election1N|Election1Fair|Election1Dem|ATTN|Election1GovParty|Election1Party|Election1Sup,Compromise1|Compromise1Dem|Compromise1Sup|Compromis1GovParty|Compromise1Party|Compromise1Fair,MC_Gun|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:37,1/11/24 10:45,0,100,466,1,1/11/24 10:45,0.899999976,1,37,1,,1,,5,2,,,-3,,1,-3,,,-3,-2,-2,1,0,-3,-3,-3,1,1,3,-2,-3,-2,1,1,4,6,5,10,1,2,8,9,3,7,1|10|6|9|8|5|2|4|3|7,4,2,3,,,,,,,,1,,43,2,4,3,3,4,4,1|4|3|2|5,5,2,3,5,4,2|5|3|1|4,,Goodwill Hunting,Democrat,Democrat,Republican,1,Republican,Republican,,,MOP,Health care,Illegal immigration,,FL_84,FL_108,,,MoralizedIdentity|FL_121,Election1|Compromise1|Voter1,Voter1|Voter1GovParty|Voter1Party|Voter1Fair|Voter1Dem|Voter1Sup,Election1|Election1GovParty|Election1Dem|ATTN|Election1Party|Election1Fair|Election1Sup,Compromise1N|Compromise1Dem|Compromise1Party|Compromis1GovParty|Compromise1Fair|Compromise1Sup,MC_Environment|MC_LIP|MC_Inflation|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:36,1/11/24 10:45,0,100,507,1,1/11/24 10:45,0.899999976,1,56,1,,1,,4,2,,,-4,,1,-2,,,-3,-3,-3,1,1,-3,-3,-3,1,1,3,-3,-2,-2,-1,0,3,5,8,9,2,6,7,10,4,1,6|5|4|2|9|1|8|7|3|10,4,0,,2,,1,,,,,,,90,2,5,5,5,5,5,4|3|5|2|1,1,1,1,1,1,1|5|2|4|3,I think this was easy to understand.,Tucker and Dale versus evil,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,Dem,Democracy,Free trade agreements,,FL_89,FL_109,Compromise1|Election1|Voter1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Dem|Voter1GovParty|Voter1Fair|Voter1Party|Voter1Sup,Election1|Election1Fair|Election1Party|ATTN|Election1GovParty|Election1Dem|Election1Sup,Compromise1|Compromise1Sup|Compromise1Fair|Compromise1Dem|Compromise1Party|Compromis1GovParty,MC_Abortion|MC_LIP|MC_Immigration|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:35,1/11/24 10:45,0,100,615,1,1/11/24 10:45,0.899999976,1,52,2,,1,,2,2,,,-4,,1,-4,,,-3,-3,-3,1,1,0,2,0,-1,0,3,-3,-3,-3,1,1,1,4,10,9,3,7,5,8,6,2,2|9|5|10|6|4|7|1|8|3,4,2,,4,,,,,,1,,,90,40,4,4,5,5,5,2|4|3|5|1,2,2,2,3,2,2|5|3|1|4,,The Green Inferno,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,Dem,The environment,Unemployment,,FL_85,FL_109,Voter1|Compromise1|Election1,MoralizedIdentity|FL_111,,,Voter1|Voter1GovParty|Voter1Dem|Voter1Fair|Voter1Party|Voter1Sup,Election1N|Election1Dem|Election1Fair|ATTN|Election1GovParty|Election1Sup|Election1Party,Compromise1|Compromis1GovParty|Compromise1Party|Compromise1Sup|Compromise1Fair|Compromise1Dem,MC_Trade|MC_LIP|MC_Abortion|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:40,1/11/24 10:45,0,100,303,1,1/11/24 10:45,1,1,64,1,,1,,6,2,,,-3,,1,-2,,,-3,-3,-2,1,1,-2,-3,-3,-1,0,3,-1,-2,-2,1,1,2,7,5,8,3,4,6,10,9,1,1|5|3|6|9|8|7|2|4|10,4,1,,,,,,3,,,0,,61,3,3,3,2,3,3,3|1|5|4|2,4,4,3,4,4,3|4|1|5|2,"No, all was clear. ",Margin Call,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,Dem,Democracy,Free trade agreements,,FL_88,FL_109,Voter1|Compromise1|Election1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Dem|Voter1Fair|Voter1Party|Voter1GovParty|Voter1Sup,Election1|Election1Fair|Election1GovParty|ATTN|Election1Party|Election1Dem|Election1Sup,Compromise1|Compromise1Party|Compromise1Dem|Compromise1Sup|Compromise1Fair|Compromis1GovParty,MC_Inflation|MC_LIP|MC_Education|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:37,1/11/24 10:45,0,100,483,1,1/11/24 10:45,1,1,34,2,,1,,5,2,,,-4,,1,-4,,,3,2,2,-1,-1,3,2,2,-1,-1,3,3,3,3,-1,-1,2,7,8,10,3,1,6,5,9,4,6|7|2|3|10|1|5|8|9|4,4,1,,2,2,,,,,,,,95,60,3,4,2,3,3,5|4|3|2|1,2,2,2,2,3,5|3|1|4|2,,Titanic,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,MOP,Education,Illegal immigration,,FL_86,FL_108,,,MoralizedIdentity|FL_121,Election1|Voter1|Compromise1,Voter1|Voter1Sup|Voter1Fair|Voter1GovParty|Voter1Party|Voter1Dem,Election1N|Election1Fair|Election1Party|ATTN|Election1Sup|Election1GovParty|Election1Dem,Compromise1|Compromis1GovParty|Compromise1Sup|Compromise1Party|Compromise1Dem|Compromise1Fair,MC_Abortion|MC_LIP|MC_Unemployment|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:37,1/11/24 10:46,0,100,497,1,1/11/24 10:46,0.899999976,1,52,2,,1,,2,2,,,-2,,3,,,1,0,1,0,-1,1,-1,0,0,1,1,3,-1,1,1,0,0,9,8,3,10,2,4,5,6,1,7,9|7|5|4|1|8|2|10|6|3,1,1,,2,,,1,,,,,,40,50,2,2,2,2,1,3|5|4|2|1,3,2,2,3,2,1|2|3|5|4,No.,Dirty Dancing,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,Dem,Inflation,Illegal immigration,,FL_88,FL_109,Election1|Voter1|Compromise1,MoralizedIdentity|FL_111,,,Voter1N|Voter1GovParty|Voter1Fair|Voter1Party|Voter1Dem|Voter1Sup,Election1|Election1Dem|Election1Fair|ATTN|Election1Party|Election1GovParty|Election1Sup,Compromise1|Compromise1Dem|Compromise1Sup|Compromise1Party|Compromis1GovParty|Compromise1Fair,MC_Healthcare|MC_MIP|MC_Abortion|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:39,1/11/24 10:46,0,100,398,1,1/11/24 10:46,1,1,59,1,,1,,6,3,,,,-1,3,,,-1,-3,-2,-2,1,1,-3,-3,-3,1,1,3,-1,-2,-1,1,1,2,4,9,10,3,5,7,6,8,1,4|8|2|3|1|10|7|6|9|5,4,1,,4,,,,,1,,,,77,10,4,2,2,2,2,4|1|3|2|5,1,1,1,1,1,5|1|2|3|4,Nope,What About Bob,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,Dem,Democracy,Illegal immigration,,FL_85,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1|Voter1Party|Voter1Fair|Voter1Dem|Voter1Sup|Voter1GovParty,Election1N|Election1Dem|Election1Sup|ATTN|Election1GovParty|Election1Fair|Election1Party,Compromise1|Compromise1Dem|Compromise1Party|Compromise1Sup|Compromis1GovParty|Compromise1Fair,MC_Gun|MC_MIP|MC_Abortion|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:40,1/11/24 10:46,0,100,338,1,1/11/24 10:46,0.899999976,1,44,1,,1,,2,2,,,-2,,1,-2,,,-2,-3,-3,1,1,-2,-3,-2,-1,-1,3,-2,-2,-2,1,1,2,6,9,5,7,8,1,10,3,4,2|8|4|10|6|9|3|7|1|5,4,1,,,,,,1,,,,3,65,35,3,2,2,3,3,2|4|5|1|3,4,2,2,3,3,5|4|1|2|3,,Back to the Future,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,Gun control,Free trade agreements,,FL_87,FL_109,Compromise1|Voter1|Election1,MoralizedIdentity|FL_111,,,Voter1|Voter1Sup|Voter1GovParty|Voter1Party|Voter1Fair|Voter1Dem,Election1|Election1Fair|Election1GovParty|ATTN|Election1Dem|Election1Party|Election1Sup,Compromise1N|Compromise1Fair|Compromis1GovParty|Compromise1Dem|Compromise1Sup|Compromise1Party,MC_Democracy|MC_LIP|MC_Education|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:41,1/11/24 10:46,0,100,305,1,1/11/24 10:46,0.899999976,1,25,2,,1,,5,2,,,-4,,1,-3,,,-1,2,1,-1,-1,2,0,0,-1,-1,3,2,1,1,-1,-1,4,7,10,8,3,2,6,5,9,1,2|5|8|10|6|1|4|7|9|3,1,1,,3,,,2,,,,,,55,69,4,3,4,3,5,2|1|5|3|4,5,3,4,3,4,4|3|2|1|5,no,john wick,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,Dem,Democracy,Unemployment,,FL_89,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1N|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Sup|Voter1Party,Election1|Election1Fair|Election1GovParty|ATTN|Election1Sup|Election1Party|Election1Dem,Compromise1|Compromise1Dem|Compromis1GovParty|Compromise1Fair|Compromise1Sup|Compromise1Party,MC_Healthcare|MC_LIP|MC_Abortion|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:41,1/11/24 10:46,0,100,287,1,1/11/24 10:46,0.899999976,1,54,1,,1,,4,2,,,-3,,1,-3,,,-2,0,-2,-1,-1,-3,-3,-3,1,1,3,0,0,0,1,-1,2,6,7,9,3,8,4,10,5,1,2|3|8|6|10|5|7|4|1|9,2,2,,,,2,,,2,,,,50,10,3,3,3,3,3,5|3|4|2|1,3,3,3,3,3,1|3|2|5|4,,The Hunger,Democrat,Democrat,Republican,1,Republican,Republican,,,MOP,Democracy,Free trade agreements,,FL_84,FL_108,,,MoralizedIdentity|FL_121,Compromise1|Election1|Voter1,Voter1|Voter1Party|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Sup,Election1|Election1Sup|Election1Party|ATTN|Election1GovParty|Election1Dem|Election1Fair,Compromise1N|Compromise1Fair|Compromise1Dem|Compromis1GovParty|Compromise1Sup|Compromise1Party,MC_Immigration|MC_MIP|MC_Gun|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:42,1/11/24 10:46,0,100,264,1,1/11/24 10:46,1,1,31,2,,"1,5",,5,2,,,-3,,1,-4,,,-3,-3,-3,1,1,-2,-2,-2,1,1,3,1,0,1,-1,0,5,1,8,10,3,4,2,9,7,6,8|9|7|10|2|5|6|3|4|1,1,1,,,,,,,,1,,2,80,1,4,3,3,4,3,5|1|3|2|4,3,3,1,5,5,2|1|3|5|4,No comments at this time.,My Neighbor Totoro,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,Dem,Abortion,Illegal immigration,,FL_89,FL_109,Compromise1|Election1|Voter1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Fair|Voter1Sup|Voter1Dem|Voter1GovParty|Voter1Party,Election1|Election1GovParty|Election1Sup|ATTN|Election1Party|Election1Dem|Election1Fair,Compromise1|Compromise1Sup|Compromise1Fair|Compromise1Dem|Compromis1GovParty|Compromise1Party,MC_Democracy|MC_LIP|MC_Trade|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:35,1/11/24 10:46,0,100,638,1,1/11/24 10:46,0.899999976,1,48,2,,"1,2",,6,2,,,-3,,1,-3,,,-2,-3,-2,1,0,-1,-1,-1,0,0,3,-1,0,1,-1,0,2,4,7,8,3,10,6,9,1,5,1|2|3|7|10|8|6|4|5|9,1,3,2,,,3,,,,,,,79,60,3,3,3,1,3,4|1|3|2|5,3,2,2,3,2,3|2|4|5|1,Not at this time.  The font on your debrief was uncomfortably small. ,Hamilton; The Musical,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,Dem,Inflation,Education,,FL_89,FL_109,Compromise1|Voter1|Election1,FL_111|MoralizedIdentity,,,Voter1N|Voter1Party|Voter1Fair|Voter1Sup|Voter1Dem|Voter1GovParty,Election1|Election1Party|Election1Sup|ATTN|Election1Fair|Election1GovParty|Election1Dem,Compromise1|Compromise1Sup|Compromise1Fair|Compromise1Party|Compromis1GovParty|Compromise1Dem,MC_Environment|MC_MIP|MC_Immigration|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:42,1/11/24 10:47,0,100,304,1,1/11/24 10:47,1,1,26,1,,1,,5,2,,,-2,,1,-2,,,0,-1,0,1,1,-3,-3,-3,-1,-1,3,-2,-2,-1,0,0,7,2,9,6,3,10,4,8,1,5,2|9|10|5|7|1|8|4|3|6,3,3,3,,,,,,,,,2,40,20,4,3,2,3,3,2|1|5|3|4,4,4,3,3,3,5|2|4|1|3,n/a,Shawshank Redemption,Democrat,Democrat,Republican,4,Democrat,Democrat,,,MOP,Inflation,Education,,FL_87,FL_108,,,FL_121|MoralizedIdentity,Election1|Voter1|Compromise1,Voter1|Voter1Sup|Voter1Dem|Voter1Fair|Voter1Party|Voter1GovParty,Election1|Election1Party|Election1Dem|ATTN|Election1Fair|Election1Sup|Election1GovParty,Compromise1N|Compromis1GovParty|Compromise1Sup|Compromise1Dem|Compromise1Party|Compromise1Fair,MC_Democracy|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:43,1/11/24 10:47,0,100,233,1,1/11/24 10:47,0.800000012,1,31,1,,1,,2,2,,,-2,,1,-2,,,2,1,2,0,1,-1,-1,-2,1,1,3,-3,-2,-2,0,0,6,7,5,10,3,9,8,4,2,1,2|10|8|4|7|9|3|6|5|1,4,3,,,,,,1,,3,,,66,29,3,3,3,2,2,4|1|5|2|3,1,1,1,2,4,4|2|3|1|5,,Godfather II,Democrat,Democrat,Republican,1,Republican,Republican,,,Dem,Democracy,Illegal immigration,,FL_84,FL_109,Election1|Voter1|Compromise1,MoralizedIdentity|FL_111,,,Voter1|Voter1GovParty|Voter1Party|Voter1Sup|Voter1Fair|Voter1Dem,Election1|Election1Dem|Election1GovParty|ATTN|Election1Sup|Election1Party|Election1Fair,Compromise1N|Compromise1Sup|Compromise1Fair|Compromis1GovParty|Compromise1Dem|Compromise1Party,MC_Trade|MC_LIP|MC_Education|MC_MIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:38,1/11/24 10:47,0,100,559,1,1/11/24 10:47,1,1,58,2,,1,,6,2,,,-3,,1,-2,,,-3,-2,-2,1,1,3,0,0,-1,0,3,-2,-2,-3,1,1,4,3,8,10,2,5,7,9,6,1,1|7|5|2|8|9|6|3|4|10,4,2,,,,,4,,3,,,,60,5,5,5,4,3,4,4|5|3|1|2,5,2,2,5,5,5|1|4|2|3,,Dead Poet's Society,Democrat,Democrat,Republican,4,Democrat,Democrat,,,Dem,Democracy,Illegal immigration,,FL_87,FL_109,Compromise1|Election1|Voter1,MoralizedIdentity|FL_111,,,Voter1|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Party|Voter1Fair,Election1|Election1GovParty|Election1Party|ATTN|Election1Fair|Election1Sup|Election1Dem,Compromise1N|Compromise1Sup|Compromise1Party|Compromise1Fair|Compromise1Dem|Compromis1GovParty,MC_Gun|MC_LIP|MC_Healthcare|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:35,1/11/24 10:47,0,100,739,1,1/11/24 10:47,1,1,31,1,,8,Native American,2,2,,,-4,,1,-4,,,-2,-2,-2,1,1,-3,-3,-3,1,1,3,-1,-1,-1,-1,0,3,7,6,9,4,5,1,8,10,2,2|10|6|8|4|3|9|1|5|7,4,2,,,,2,3,,,,,,95,5,5,4,5,5,5,1|5|2|4|3,1,1,2,1,1,5|3|2|1|4,It was interesting to participate in the study and everything flowed smoothly with no errors.,The Last Samurai,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,Dem,Gun control,Inflation,,FL_89,FL_109,Compromise1|Voter1|Election1,MoralizedIdentity|FL_111,,,Voter1N|Voter1GovParty|Voter1Fair|Voter1Dem|Voter1Party|Voter1Sup,Election1|Election1GovParty|Election1Party|ATTN|Election1Sup|Election1Fair|Election1Dem,Compromise1|Compromise1Party|Compromise1Sup|Compromise1Fair|Compromis1GovParty|Compromise1Dem,MC_Immigration|MC_LIP|MC_Healthcare|MC_MIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:42,1/11/24 10:47,0,100,306,1,1/11/24 10:47,0.899999976,1,43,2,,1,,5,1,,4,,,2,,3,,2,1,1,1,-1,1,2,1,1,-1,3,2,1,1,1,-1,4,9,7,6,10,8,2,5,1,3,7|3|6|9|4|8|2|5|1|10,4,1,2,3,,,,,,,,,68,51,2,4,5,3,3,5|3|1|2|4,5,2,5,2,3,2|3|5|1|4,NONE,titanic,Republican,Republican,Democrat,2,Democrat,,Democrat,Republican,Dem,Inflation,Health care,,FL_85,FL_109,Voter1|Compromise1|Election1,MoralizedIdentity|FL_111,,,Voter1|Voter1Dem|Voter1GovParty|Voter1Fair|Voter1Party|Voter1Sup,Election1N|Election1Dem|Election1GovParty|ATTN|Election1Fair|Election1Party|Election1Sup,Compromise1|Compromise1Sup|Compromise1Party|Compromise1Fair|Compromis1GovParty|Compromise1Dem,MC_Abortion|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:38,1/11/24 10:47,0,100,561,1,1/11/24 10:47,1,1,33,1,,"1,4",,3,2,,,-3,,1,-3,,,-2,-2,-2,1,1,-3,-2,-2,-1,1,3,-1,-1,0,0,0,4,9,5,6,8,1,3,10,2,7,4|9|1|3|10|7|6|2|5|8,4,0,3,,,,,,,,1,,88,14,5,3,5,4,4,4|3|1|5|2,4,2,2,3,4,1|4|3|5|2,none,Batman Dark Knight,Democrat,Democrat,Republican,1,Republican,Republican,,,MOP,Education,Free trade agreements,,FL_84,FL_108,,,MoralizedIdentity|FL_121,Compromise1|Election1|Voter1,Voter1|Voter1GovParty|Voter1Sup|Voter1Dem|Voter1Fair|Voter1Party,Election1|Election1Party|Election1Fair|ATTN|Election1GovParty|Election1Sup|Election1Dem,Compromise1N|Compromise1Sup|Compromise1Fair|Compromise1Party|Compromis1GovParty|Compromise1Dem,MC_Environment|MC_MIP|MC_Inflation|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:43,1/11/24 10:48,0,100,268,1,1/11/24 10:48,1,1,27,2,,1,,5,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-2,-2,-2,-1,-1,3,1,-3,1,1,1,3,2,7,10,4,6,1,9,8,5,9|5|2|7|3|1|6|10|4|8,4,2,,4,2,,,,,,,,85,15,5,4,5,4,4,2|1|4|5|3,5,5,4,5,4,3|2|1|5|4,Thanks!,The Avengers,Democrat,Democrat,Republican,5,,Democrat,Republican,Democrat,MOP,Gun control,Illegal immigration,,FL_88,FL_108,,,FL_121|MoralizedIdentity,Voter1|Election1|Compromise1,Voter1N|Voter1Fair|Voter1Dem|Voter1Sup|Voter1Party|Voter1GovParty,Election1|Election1Fair|Election1Dem|ATTN|Election1GovParty|Election1Party|Election1Sup,Compromise1|Compromise1Sup|Compromise1Party|Compromise1Fair|Compromise1Dem|Compromis1GovParty,MC_Unemployment|MC_MIP|MC_Abortion|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:42,1/11/24 10:48,0,100,359,1,1/11/24 10:48,0.899999976,1,60,2,,1,,3,2,,,-4,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,0,0,3,-3,-3,-3,-1,-1,4,2,10,8,5,6,3,9,7,1,2|4|5|7|6|10|9|8|3|1,4,3,,,,3,,,4,,,,85,10,4,4,3,4,3,3|5|1|2|4,1,4,3,1,2,3|1|5|2|4,,French Connection ,Democrat,Democrat,Republican,3,Democrat,,Democrat,Republican,MOP,Democracy,Unemployment,,FL_86,FL_108,,,FL_121|MoralizedIdentity,Voter1|Compromise1|Election1,Voter1|Voter1GovParty|Voter1Party|Voter1Sup|Voter1Dem|Voter1Fair,Election1N|Election1Party|Election1Dem|ATTN|Election1GovParty|Election1Sup|Election1Fair,Compromise1|Compromise1Fair|Compromise1Party|Compromise1Sup|Compromise1Dem|Compromis1GovParty,MC_Immigration|MC_MIP|MC_Gun|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
1/11/24 10:37,1/11/24 10:48,0,100,670,1,1/11/24 10:48,1,1,70,2,,2,,5,2,,,-3,,1,-3,,,0,-2,0,-1,-1,-3,-3,-3,0,0,3,-2,-3,-3,1,1,5,9,10,1,7,3,4,8,2,6,7|6|3|2|5|1|9|4|10|8,3,1,3,,,,2,,,,,,75,50,2,3,3,2,2,3|2|1|4|5,2,2,2,3,2,4|3|2|5|1,,Shawshank Redemption,Democrat,Democrat,Republican,2,Republican,,Republican,Democrat,Dem,Illegal immigration,Unemployment,,FL_85,FL_109,Voter1|Compromise1|Election1,FL_111|MoralizedIdentity,,,Voter1|Voter1Fair|Voter1Party|Voter1GovParty|Voter1Dem|Voter1Sup,Election1N|Election1Party|Election1Dem|ATTN|Election1Sup|Election1Fair|Election1GovParty,Compromise1|Compromise1Party|Compromise1Dem|Compromise1Fair|Compromis1GovParty|Compromise1Sup,MC_Healthcare|MC_MIP|MC_Environment|MC_LIP,FeelingTherm|Meta_Ingroup |Meta_Outgroup 
1/11/24 10:39,1/11/24 10:48,0,100,586,1,1/11/24 10:48,1,1,39,1,,2,,4,2,,,-3,,1,-4,,,-3,-3,-3,1,1,-3,-3,-3,1,1,3,-1,1,-1,-1,-1,4,9,7,8,1,5,2,10,6,3,10|9|4|3|6|7|2|8|5|1,4,2,4,,,,,4,,,,,70,0,4,4,4,4,4,3|1|4|5|2,4,4,4,4,4,1|3|4|5|2,,Lord of the Rings: Two Towers,Democrat,Democrat,Republican,6,,Republican,Democrat,Republican,MOP,Health care,Free trade agreements,,FL_89,FL_108,,,FL_121|MoralizedIdentity,Compromise1|Voter1|Election1,Voter1N|Voter1Party|Voter1GovParty|Voter1Fair|Voter1Sup|Voter1Dem,Election1|Election1Dem|Election1Fair|ATTN|Election1Sup|Election1GovParty|Election1Party,Compromise1|Compromis1GovParty|Compromise1Fair|Compromise1Dem|Compromise1Sup|Compromise1Party,MC_Environment|MC_MIP|MC_Education|MC_LIP,FeelingTherm|Meta_Outgroup |Meta_Ingroup 
